,Game_ID,Home_Team,Away_Team,GAMES_LEFT,Team_ID,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home,FGMiss,Tot_Prev_Points,Tot_Prev_Ast,Tot_OREB,Tot_TOV,Tot_FGMiss,Tot_FGMade,Tot_Opp_Prev_Points,Tot_Opp_OREB,Tot_Opp_FGMiss,Tot_Opp_TOV,Tot_Prev_Poss,Tot_Opp_Prev_Poss,ORTG,OREBRTG,TOVRTG,ASTRTG,DRTG,DTOVRTG,DREBRTG,Home_ORTG,Away_ORTG,Home_DRTG,Away_DRTG,Home_OREBRTG,Away_OREBRTG,Home_DREBRTG,Away_DREBRTG,Home_TOVRTG,Away_TOVRTG,Home_DTOVRTG,Away_DTOVRTG,Home_ASTRTG,Away_ASTRTG,Home_Win,Spread,Back_To_Back,Home_Team_B2B,Away_Team_B2B,Home_DASTRTG,Away_DASTRTG,Season
17630,0022100972,DAL,UTA,35,3221225504,80.0,49.0,1.24,480,75,171,0.877,29,77,0.757,35,44,1.592,21,67,88,41,14,11,22,41,214,1,96,14020,2925,1261,1600,5835,5077,13415,1237,6057,1558,12341,12335,227.1994092690032,43.27606741596803,25.926466965341433,115.27797953837177,217.50904765953342,25.263563970505928,40.83899340688974,111.32228719948019,115.87712206952303,107.75848076610939,109.75056689342404,20.215270770265725,23.060796645702304,20.28397565922921,20.555017747660536,12.248213125406107,13.678253839935328,13.63415030027593,11.629413670229997,60.15127388535032,55.126705653021446,1,8,1,0,1,59.935768767563225,56.831451926819774,21
17631,0022100973,SAS,LAL,35,3221225506,53.0,76.0,0.823,480,89,175,1.021,17,52,0.6539999999999999,32,53,1.229,24,66,90,47,13,10,31,44,227,1,86,14185,3318,1310,1680,6170,5399,14333,1419,6186,1709,12893,12911,220.02767964286988,42.39741282330243,26.07003359212201,122.67279721665444,222.02379224033825,26.47759264393704,45.87436031053196,111.34084246258294,108.68683718028696,111.35068535345758,110.67310688688066,22.250157133878066,20.147255689424366,23.17817014446228,22.696190166069684,12.1586174972998,13.911416094822208,12.89080548282766,13.58678716110938,64.51267404498392,58.16012317167052,1,7,0,0,0,56.51697699890471,62.00840015273005,21
17632,0022100974,SAC,NYK,32,3221225510,51.0,81.0,0.7729999999999999,480,86,172,0.999,29,74,0.7729999999999999,45,59,1.548,13,74,87,42,11,8,19,47,246,1,86,14011,2921,1398,1713,6303,5088,14454,1296,6191,1578,12858,12845,217.90025652733675,44.3800427942102,26.634019699832717,114.78391701858055,224.92441564115637,24.566991917279545,41.84469977343518,109.47717342172669,108.42308310561005,114.3115124153499,110.61290322580646,20.988042794210195,23.392,22.19020172910663,19.65449804432855,13.485008286876601,13.149011412956115,12.325056433408578,12.241935483870968,57.7123695976155,57.07154742096506,0,-16,1,0,1,57.98671793079343,63.52941176470588,21
17633,0022100975,CHA,BKN,32,3221225517,65.0,67.0,0.985,480,91,174,1.05,31,76,0.831,40,51,1.577,16,63,79,59,20,7,31,44,253,1,83,14628,3377,1383,1678,6320,5430,14717,1453,6364,1753,13115,13133,223.06731928105978,43.75406817242286,25.59642102262398,124.32903353258446,224.1274423268897,26.669062357837024,45.66682024759616,111.73285198555956,111.33446729550023,111.88222923238695,112.24521309450277,22.09553158705701,21.658536585365855,23.288103502682233,22.37871674491393,12.530084235860409,13.06633678676357,14.315757848880878,12.353304508956146,64.53022578295703,59.79880774962743,0,-11,0,0,0,62.30231702831923,58.70628055660022,21
17634,0022100976,IND,CLE,32,3221225493,60.0,72.0,0.913,480,96,185,1.038,25,64,0.781,34,42,1.556,25,53,78,60,19,13,25,36,251,1,89,14196,3255,1408,1785,6120,5260,14166,1361,6207,1654,12870,12860,220.59009672711278,46.010344336225586,27.75021651690929,123.85449713901876,220.18283004258615,25.745644599303134,43.847375041874756,110.69632789882675,109.89376882828603,113.26219512195121,106.92063492063492,23.03829252981795,22.972051806407634,21.692257432211694,22.155117609663062,13.591345421301234,14.158871095608056,12.317073170731707,13.428571428571429,60.20748425342719,63.64701288559157,0,-3,0,0,0,57.387814666180226,59.90491283676703,21
17635,0022100977,ORL,PHX,33,3221225509,68.0,63.0,1.042,480,70,184,0.76,20,76,0.53,41,48,1.706,15,90,105,41,13,8,21,40,201,1,114,14039,3254,1212,1702,6191,5241,14069,1362,6284,1732,12903,12906,217.6798337517651,39.28288781573328,26.36987204854241,124.06725899444474,217.9794713621792,26.848169998706737,43.35273466371028,103.87811634349032,113.80171740827478,111.8904783879403,106.08899297423888,18.207109737248842,21.07577807848444,21.951219512195124,21.401515151515152,13.988919667590027,12.380952380952381,12.890324565451468,13.95784543325527,61.02378073357517,63.04347826086957,0,-3,0,0,0,60.376647834274955,57.068896853843086,21
17636,0022100978,MEM,NOP,32,3221225503,72.0,60.0,1.087,480,89,189,0.9410000000000001,27,78,0.688,38,51,1.5,27,70,97,54,17,9,25,38,243,1,100,14412,3263,1664,1691,6416,5371,14193,1270,6141,1785,12926,12924,222.8964178157902,51.7197039278189,26.200346956297665,121.73846334893041,219.6890551659892,27.598819818659443,41.36261717744176,113.15274642588413,109.74367138990605,108.83018867924528,110.85886648674392,27.623318385650226,24.096385542168676,20.664785199121983,20.697831978319783,12.460496613995485,13.739850342302182,14.279245283018868,13.319574535640577,58.794501233697574,62.943962115232836,1,21,0,0,0,62.94473883421651,59.614628391663395,21
17637,0022100979,OKC,MIL,33,3221225509,61.0,70.0,0.929,480,95,184,1.03,36,79,0.9099999999999999,31,41,1.514,22,67,89,61,16,9,28,38,257,1,89,13949,2903,1338,1674,6418,5093,14170,1372,6399,1657,12935,12928,215.54555915665662,41.74223724690563,25.885574603883267,113.99586205531935,219.21131356303414,25.639590577009525,42.900169115470405,102.30082955079043,113.24472960586618,109.48356807511736,109.72774548791679,20.13888888888889,21.603348358016742,22.30647709320695,20.59369202226345,13.038034121145719,12.847540482737548,13.051643192488264,12.58794738452126,56.959933911606775,57.035928143712574,0,-27,0,0,0,62.80230326295585,62.131519274376416,21
17638,0022100980,GSW,LAC,31,3221225490,78.0,55.0,1.174,480,77,185,0.833,25,73,0.69,30,36,1.672,22,76,98,56,20,9,29,32,209,1,108,14286,3327,1233,1831,6134,5262,13922,1418,6469,1804,13011,12998,219.6309324304782,40.252899827244335,28.15371222625823,126.43584159488594,214.1981607410073,27.765622336294584,43.73562509266034,111.9268897149938,107.70404271548438,105.8622828784119,108.33587786259542,21.137123745819398,19.115776081424936,19.873015873015873,23.86260921964447,14.622057001239158,13.531655225019069,14.36104218362283,13.404580152671755,67.15965111869548,59.27619047619047,1,15,1,1,0,59.959432048681535,58.80149812734082,21
17639,0022100981,CHA,BOS,30,3221225504,72.0,62.0,1.075,480,82,178,0.919,20,70,0.5660000000000001,32,42,1.536,31,62,93,48,18,15,27,35,216,1,96,14782,3383,1435,1726,6427,5422,14450,1439,6522,1823,13256,13266,223.01239703747748,44.66757166859488,26.058626700011075,124.66460786905185,217.72466107272334,27.46056217663793,44.16639662270241,111.80390995260663,111.20848708487085,112.11359266380714,105.61106840891621,22.083839611178615,22.583732057416267,23.213728549141965,20.952668073560446,12.559241706161137,13.499384993849938,14.33219937879012,13.128362797847808,64.42135435327839,60.24325351577347,0,-14,1,1,0,62.45931283905968,56.632247815726764,21
17640,0022100982,DET,CHI,32,3221225506,58.0,74.0,0.879,480,82,158,1.038,14,46,0.5549999999999999,44,52,1.651,7,58,65,44,19,3,27,40,222,1,76,14038,3065,1303,1684,6256,5194,14528,1300,5997,1725,12924,12912,217.24203399442112,41.48013871374527,26.059624344787423,118.19416262510089,225.02926355084503,26.71653986354457,43.39989800245915,104.11509900990099,113.12693498452013,113.06835756263531,111.96090598820973,22.115384615384613,19.364754098360656,23.032564450474897,20.367333551984256,13.706683168316832,12.352941176470589,14.259201979585523,12.457337883959044,60.660415817366484,57.533746807734396,0,-6,0,0,0,62.31610712938513,60.658189977561705,21
17641,0022100983,MIA,PHX,31,3221225504,97.0,36.0,1.46,480,80,187,0.853,21,70,0.6,20,23,1.7690000000000001,20,73,93,53,16,10,28,27,201,1,107,14631,3460,1319,1720,6031,5412,13799,1319,6307,1866,12943,12938,226.0777175484606,43.73908116738225,26.589494023591396,127.91973220370728,213.31927712570865,28.851907505278845,41.8099291208266,112.54469143478936,113.53302611367127,107.42065961418791,105.89861751152074,22.829688535453943,20.909392631928313,20.53861129136924,21.271317829457363,14.25462459194777,12.334869431643625,14.950217797137524,13.90168970814132,64.80703095147115,63.112701252236135,0,-21,1,0,1,62.15334420880914,56.95208169677927,21
17642,0022100984,MIL,ATL,32,3221225486,73.0,59.0,1.104,480,90,180,1.0,23,73,0.632,36,45,1.601,18,76,94,50,13,5,17,39,239,1,90,14886,3134,1333,1598,6193,5400,14548,1322,6355,1599,13054,13051,228.0851473710369,43.03877259752616,24.45972774423769,116.08951384720912,223.00479670996833,24.490562752452856,41.623570756406096,113.59194106149451,114.4932063095424,109.72452205328918,113.28027465667915,21.788772597526165,21.25,20.51282051282051,21.11075024358558,12.840174409863177,11.619553334374512,12.614782477796178,11.875780274656679,57.211009174311926,58.87850467289719,1,9,1,1,0,62.12797619047619,61.81683899556869,21
17643,0022100985,HOU,LAL,33,3221225492,45.0,86.0,0.6890000000000001,530,99,203,0.9750000000000001,35,87,0.808,36,45,1.6389999999999998,22,76,98,50,17,11,32,42,269,1,104,14137,3031,1243,1940,6110,5164,14886,1415,6117,1755,13101,13117,215.82366278943755,40.6859177615309,29.60650501925175,117.4252687467649,226.94116754295425,26.761873218483665,46.27550505396139,107.16671727907683,108.65694551036071,116.22195269860522,110.71921484434904,20.461938841899805,20.223978919631094,23.470744680851062,22.804760373110327,15.684785909505012,13.92171910974674,13.144329896907218,13.617543321576445,59.49266745937376,57.93260128739114,1,9,0,0,0,59.13940256045519,61.98874296435272,21
17644,0022100986,MIN,OKC,31,3221225510,58.0,75.0,0.8699999999999999,480,81,173,0.937,36,95,0.749,36,50,1.436,15,75,90,60,18,5,29,36,234,1,92,14202,3086,1445,1768,6659,5189,14515,1457,6342,1882,13203,13215,214.96792182086008,43.42414097647536,26.771130515559427,118.7096988474172,219.67670873199165,28.442586330144067,45.96063483979805,112.55030555969594,102.41761626116414,109.77678571428571,109.89992301770593,23.35854765506808,20.065593321407274,23.482428115015974,22.47820672478207,13.71292293933522,13.058207576224207,15.401785714285715,13.040800615858354,61.66544387380778,57.04425497360942,1,30,1,0,1,65.17891496729511,62.8668171557562,21
17645,0022100987,NOP,ORL,31,3221225493,44.0,89.0,0.663,480,77,169,0.915,21,68,0.604,35,44,1.568,17,69,86,48,15,3,29,42,210,1,92,13853,3150,1349,1797,6410,5091,14491,1317,6178,1698,12985,13008,213.47174036017645,42.25289679258209,27.674834468611152,123.72434284655873,222.7932148814758,26.113915922618414,42.609444391713986,109.74616107803197,103.72557928214448,111.13714464229929,111.6560702391765,24.118024374599102,18.13487241798299,20.831946755407653,21.777497636306332,13.741773738639926,13.933060729971224,13.277100905966885,12.83681501665153,62.873786407766985,60.850556438791735,0,-6,2,1,1,59.668081821690464,60.48327137546469,21
17646,0022100988,DAL,NYK,32,3221225494,68.0,64.0,1.03,480,63,170,0.743,15,78,0.401,43,58,1.468,26,66,92,31,6,7,18,49,184,1,107,13840,2921,1350,1589,6192,5002,13715,1219,6114,1623,12574,12556,220.15265275142315,43.52915632365806,25.26935357368754,116.72882579307064,218.4501050791828,25.85785698955252,39.89001926134688,111.42399999999999,108.72865275142316,107.82024628178475,110.62985879739806,20.185307743216413,23.34384858044164,20.366056572379367,19.523962688967515,12.208,13.06135357368754,13.641452102990565,12.216404886561955,59.97647981183849,56.75234598123215,0,-30,0,0,0,59.95251286110012,63.45846645367412,21
17647,0022100989,SAS,TOR,33,3221225520,60.0,71.0,0.917,480,79,169,0.9339999999999999,20,62,0.648,45,48,1.879,20,63,83,36,12,5,22,41,223,1,90,14261,3243,1562,1568,6471,5420,14205,1408,6073,1829,12828,12833,222.33057951915734,48.259971609308934,24.447167944653355,119.17592529265914,221.34850677401718,28.58150167630661,46.36732928958436,111.37606318347508,110.95451633568226,111.27956337174045,110.06894340227673,22.36024844720497,25.899723162103967,23.20581726209295,23.16151202749141,12.21142162818955,12.235746316463805,12.916919345057613,15.664582331248997,64.4538110291535,54.72211426350564,0,-15,0,0,0,56.32638389647735,64.16833667334669,21
17648,0022100990,UTA,POR,34,3221225519,66.0,64.0,1.016,480,71,170,0.845,26,82,0.62,40,49,1.633,15,71,86,50,7,7,18,46,208,1,99,14131,2884,1320,1713,6000,5065,14132,1237,6049,1564,12617,12596,224.03732468794743,44.06481118905073,27.15491285847034,113.97576856054364,224.3667088343094,24.82552398271234,40.893251111324275,115.81965907280546,108.21766561514197,109.87555839183152,114.49115044247789,23.1007218975593,20.964089291491426,20.520965692503175,20.372285418821097,13.684881312729011,13.470031545741326,11.598596043395021,13.22692793931732,55.209534794309874,58.76623376623377,1,38,0,0,0,56.7101226993865,64.14373088685015,21
17649,0022100991,SAC,DEN,30,3221225501,64.0,70.0,0.959,480,78,167,0.935,21,69,0.61,29,37,1.562,18,71,89,50,22,8,36,42,206,1,89,14613,3354,1256,1793,6166,5399,14765,1328,6186,1648,13159,13164,222.1759099816337,40.695678536615546,27.260488266704513,124.32237261395619,224.20251608678365,25.05161776944716,42.90130429543949,109.51038575667656,112.66552422495715,114.5080023710729,109.69451371571073,20.84498291394843,19.850695622667118,22.15909090909091,20.742213386348578,13.442136498516321,13.818351768188192,12.255483106105512,12.796134663341647,57.73044436283511,66.59192825112108,0,-6,0,0,0,57.7028885832187,60.84474885844748,21
17650,0022100992,LAC,WAS,32,3221225510,64.0,68.0,0.968,480,84,173,0.971,26,59,0.87,30,33,1.85,16,66,82,47,16,13,24,28,224,1,89,13968,3126,1190,1706,6093,5200,14181,1478,6401,1609,12857,12861,217.3657295013253,39.10464333912827,26.5196034249662,120.26316054320523,220.66131495972056,24.955275331812366,46.10024122219244,107.51089079164788,109.85483870967742,108.37468049917305,112.2866344605475,19.132334581772785,19.972308757355485,23.819423819423818,22.280817402768623,13.519603424966201,13.0,13.441587731168244,11.513687600644122,59.40556809631302,60.857592446892205,1,6,1,1,0,59.06411201179071,57.204049844236756,21
17651,0022100993,PHI,BKN,32,3221225506,74.0,58.0,1.1219999999999999,480,81,184,0.883,32,76,0.839,35,47,1.396,27,68,95,48,18,20,29,41,229,1,103,14277,3120,1208,1604,6013,5241,14179,1393,6283,1616,12776,12799,223.50705631451947,40.07079213151971,25.077242801649273,119.02031063321385,221.47549108013436,25.265902462841836,44.32919745181066,111.92586623690572,111.58119007761375,109.1654606849976,112.31003039513678,18.470020675396277,21.600771456123432,21.9664584018415,22.362739049969154,11.974214343271555,13.103028458377718,12.879884225759769,12.386018237082066,59.02031063321386,60.0,0,-29,0,0,0,58.931419457735245,58.69082840236687,21
17652,0022100994,DEN,GSW,30,3221225487,85.0,49.0,1.2690000000000001,480,77,172,0.8939999999999999,21,73,0.559,40,52,1.5310000000000001,20,65,85,45,14,10,18,45,215,1,95,14676,3612,1237,1867,6027,5397,14061,1272,6275,1776,13075,13064,224.49148105856526,41.038647082312565,28.55615329363488,133.85680831510012,215.27402400466872,27.185125636620597,40.56054438362987,112.58054617980974,111.91093487875551,109.57936751611912,105.69465648854961,19.906323185011708,21.132323897300857,20.68515497553018,19.87538940809969,13.915311445228598,14.640841848406282,12.849247774025176,14.335877862595419,66.56848306332842,67.28832525177172,0,-11,1,1,0,60.87771942985747,60.088070456365095,21
17653,0022100995,ORL,MIN,28,3221225503,56.0,80.0,0.8240000000000001,480,81,176,0.921,31,85,0.7330000000000001,35,38,1.88,15,71,86,55,12,8,21,35,228,1,95,14640,3271,1382,1872,6678,5323,14957,1445,6406,1909,13515,13529,216.5745393535793,41.378894654095944,27.704907714345147,122.86280090819719,221.12718588514633,28.19820469580102,45.12530553260761,103.80483437779769,112.76970497578161,111.52870991797165,109.59847596717466,18.127250900360146,23.251643753735802,21.73643410852713,23.388871424080477,13.995822142643988,13.70908557170116,12.811334824757644,15.386869871043377,60.9717868338558,61.891014074341385,1,8,0,0,0,60.4174295129989,65.2751423149905,21
17654,0022100996,ATL,LAC,29,3221225483,67.0,68.0,0.992,480,83,172,0.966,21,63,0.665,31,36,1.7189999999999999,21,62,83,50,12,6,22,39,218,1,89,14718,3201,1273,1665,6330,5419,14700,1472,6539,1675,13258,13255,222.15292400184885,40.27521699463394,25.080600043489333,118.14092510363943,221.8945531186195,25.244242464159477,44.90731966649665,114.48339483394834,107.6695291679005,113.46242508068234,108.43212803793716,21.18066818034382,19.094548814290114,21.145233525271916,23.762086141224728,11.57749077490775,13.503109268581582,11.81804210849854,13.426200355660937,58.90360559234732,59.23731951129212,1,6,0,0,0,61.633393829401086,59.12885662431941,21
17655,0022100997,BOS,DET,29,3221225503,59.0,76.0,0.872,480,77,173,0.889,16,66,0.482,47,54,1.758,24,65,89,44,14,7,23,41,217,1,96,14186,3128,1465,1791,6550,5172,14396,1391,6350,1803,13160,13164,215.5731156791207,44.75417319213928,27.219589137823945,120.9700087511594,218.73821394936567,27.395712148911414,43.915001616862526,111.36708093361625,104.20603474550443,105.62121212121211,113.11700182815356,22.75298554368322,22.001187648456057,21.09328579916815,22.821715817694372,13.473779933313127,13.74580920451082,13.18181818181818,14.213893967093236,60.32872618602914,60.64128256513026,1,11,0,0,0,56.53876272513704,62.095875139353396,21
17656,0022100998,MIA,CLE,30,3221225487,83.0,51.0,1.238,480,76,165,0.9199999999999999,19,60,0.634,51,56,1.82,15,67,82,53,14,8,26,49,222,1,89,14388,3378,1383,1832,6052,5260,13876,1355,6324,1838,12939,12929,222.37756018473232,45.71056832204745,28.315666197487534,128.42842304453637,214.64652894777146,28.417749176749886,42.839658604972726,112.19960202051125,110.17795816422105,107.45902894777149,107.18749999999999,22.631064799739498,23.079503522307952,20.631377551020407,22.208281053952323,14.250727077912137,14.064939119575397,14.933374176749886,13.484375000000002,64.96983408748115,63.45858895705522,1,12,0,0,0,62.07448938726472,60.12436844150797,21
17657,0022100999,HOU,DAL,30,3221225487,58.0,76.0,0.866,480,81,174,0.9319999999999999,17,66,0.506,34,47,1.4180000000000001,17,69,86,49,15,11,24,44,213,1,93,14238,3067,1261,1820,6205,5153,14645,1344,6115,1746,13046,13059,218.3755783130082,40.64279602254286,27.804422951434127,119.03715531720985,224.05884179770436,26.75288430864268,43.95314820278284,107.35381861575179,111.02175969725639,116.11557938635686,107.9432624113475,20.454545454545457,20.188250567997404,23.448726322664925,20.504421880117917,15.647374701670644,12.157048249763482,13.151623473339292,13.601260835303389,59.262135922330096,59.77501939487975,0,-13,0,0,0,59.04162294508569,59.89075302380024,21
17658,0022101000,MEM,NYK,29,3221225515,74.0,61.0,1.094,480,84,194,0.864,19,51,0.746,45,66,1.343,34,74,108,46,16,22,26,58,232,1,110,14634,3109,1693,1675,6616,5372,14371,1290,6404,1738,13164,13121,222.2190245341004,51.064604595032876,25.463238761424833,115.59117462799625,219.08864506982462,26.43872505769798,40.27461731030952,113.38174273858921,108.83728179551122,108.84626821290514,110.24237685691946,27.633902295467923,23.43070229956495,20.73547589616811,19.539141414141415,12.433313574392413,13.029925187032418,14.272970561998216,12.165754495699765,58.85615251299827,56.73502211499799,1,4,0,0,0,62.877376071561685,63.21612011062822,21
17659,0022101001,NOP,CHA,29,3221225506,60.0,75.0,0.888,480,95,173,1.0979999999999999,37,86,0.853,35,45,1.56,19,59,78,72,20,3,31,44,262,1,78,14756,3458,1504,1752,6511,5443,14918,1393,6297,1848,13328,13356,221.3713375068312,46.24677437477398,26.3202543697233,127.00529191533369,223.3598130164792,27.647926240601933,44.1584110422385,109.64357352260454,111.72776398422666,111.10598369481619,112.253829321663,24.037854889589905,22.208919485184076,20.788177339901477,23.370233702337025,13.701589260916524,12.618665108806775,13.351792031995076,14.296134208606857,62.76758409785933,64.23770781747436,0,-22,0,0,0,59.80205557670346,62.504446816079685,21
17660,0022101002,SAS,UTA,31,3221225521,67.0,66.0,1.009,480,71,177,0.802,19,69,0.532,45,66,1.35,30,81,111,35,18,14,30,46,206,1,106,14830,3326,1405,1684,6214,5528,14431,1402,6415,1598,13054,13057,227.3206924898069,45.258287973371466,25.833699660902447,119.94184959977338,220.99910170282038,24.444074438601827,43.71050274220903,111.31567130669062,116.00502118311627,111.42814460711084,109.57095709570956,22.259644825474588,22.99864314789688,23.292797006548177,20.41770573566085,12.213740458015266,13.61995920288718,12.87720346579026,11.566870972811568,64.43674176776429,55.50510783200908,1,2,0,0,0,55.93340417995041,56.80697762609025,21
17661,0022101003,PHX,TOR,31,3221225517,89.0,44.0,1.336,480,86,182,0.9470000000000001,25,68,0.744,32,38,1.67,17,71,88,46,18,12,31,42,229,1,96,14549,3210,1499,1591,6362,5454,13953,1373,6234,1908,12953,12944,224.593904514236,46.94612431617003,24.562542833415883,117.35104583122299,215.68335429617173,29.517322883919693,44.14832223021232,113.477537437604,111.11636707663197,105.65809379727686,110.02526049889485,20.997717639387023,25.948406676783005,21.110433190970106,23.037889039242216,12.358190893964604,12.204351939451277,13.903177004538577,15.614145879381116,63.02816901408451,54.322876817138486,0,-5,0,0,0,57.225881441301816,64.15317804974339,21
17662,0022101004,LAL,WAS,33,3221225511,58.0,73.0,0.885,480,87,176,0.986,23,58,0.785,34,50,1.373,21,63,84,46,11,9,17,43,231,1,89,14129,3128,1212,1741,6025,5271,14447,1402,6236,1631,12930,12946,218.5774535870175,40.224828126119874,26.905584971614992,118.74788279132792,223.22807321225005,25.143383411221578,44.95731228118474,108.68385345997287,109.89360012704464,110.84500677812923,112.38306643412082,20.258899676375407,19.965928449744464,22.76036720481165,22.19694507637309,13.915272124227348,12.990312847387644,13.616508510317818,11.526874900903758,57.84970238095239,60.89818041037554,1,13,0,0,0,61.72248803827751,57.0662581386442,21
17663,0022101005,MIA,MIN,26,3221225498,84.0,54.0,1.217,480,70,171,0.8200000000000001,30,87,0.69,47,57,1.635,17,82,99,44,19,6,32,43,217,1,101,15240,3490,1486,1883,6511,5505,14718,1408,6407,2054,13542,13550,225.06748405747516,45.62430403390927,27.820591824229844,126.86252858287568,217.1900171323433,30.309236388695314,43.93139255456613,112.28890229191796,112.77858176555718,107.45435340274634,109.735663729597,22.5609756097561,23.063328424153166,20.566037735849058,23.365354818717073,14.173703256936069,13.646888567293777,14.969065942357023,15.340170446338291,65.02042331971779,61.8421052631579,0,-9,2,1,1,62.203791469194314,65.45794392523364,21
17664,0022101006,CHI,CLE,30,3221225480,79.0,55.0,1.1789999999999998,480,75,174,0.862,14,45,0.637,28,32,1.7570000000000001,13,73,86,39,19,9,26,37,192,1,99,14585,3276,1264,1727,5989,5424,14302,1342,6322,1691,13062,13043,223.30697472116532,42.17223765070655,26.450469216494543,120.95355993177313,219.28957426589233,25.932730011876945,42.41207112993963,113.17474839890211,110.13222632226322,111.93459657701712,107.35497768887521,19.197031039136302,22.975206611570247,20.265458077047587,22.14661305289205,12.336078072583105,14.114391143911439,12.515281173594131,13.417448838282814,57.38942826321467,63.56413166855845,1,10,1,0,1,60.64064801178203,60.252486610558535,21
17665,0022101007,SAS,IND,28,3221225513,49.0,87.0,0.72,480,87,194,0.901,25,70,0.7130000000000001,28,31,1.813,24,75,99,51,12,13,22,35,227,1,107,14930,3534,1486,1738,6545,5667,15118,1441,6370,1695,13446,13452,222.07098911035303,45.41876944238665,25.86423417443946,124.60763765780888,224.79126425980192,25.193883167320614,45.20522975458598,111.1749963143152,110.89599279603782,111.30575592521714,113.48550833458478,22.339463370515524,23.079306071871127,23.390557939914164,21.814671814671815,12.221730797582191,13.64250337685727,12.939790961283673,12.254092206036942,64.20006851661529,60.4075691411936,0,-11,1,1,0,55.90909090909091,57.3170731707317,21
17666,0022101008,GSW,MIL,28,3221225493,88.0,48.0,1.294,480,83,185,0.897,35,89,0.786,30,38,1.629,20,74,94,60,11,9,14,35,231,1,102,15130,3413,1348,1829,6284,5495,14429,1329,6578,1797,13404,13390,225.7407207026684,42.889023994811936,27.302982333099557,124.3120703917619,215.4891551710659,26.853624349362025,40.4027376016965,111.97775773970544,113.76296296296296,105.70267830273849,109.78647686832741,21.076523994811932,21.8125,19.94476833384474,20.457969267851762,14.532611962729186,12.77037037037037,14.29431236834186,12.559311981020166,67.2052882849798,57.106782106782106,1,13,0,0,0,60.00789577575997,62.10179421457342,21
17667,0022101009,DEN,TOR,29,3221225504,77.0,58.0,1.1400000000000001,480,91,180,1.022,23,58,0.794,37,49,1.51,32,57,89,60,16,11,26,46,242,1,89,14604,3266,1474,1707,6385,5407,14332,1328,6111,1849,13060,13049,223.6273510781716,45.88404460736655,26.119798158477103,120.59143060792789,219.66840875269355,28.37703914357767,43.50311796849888,112.48866041729664,111.13869066087496,109.68083497201633,109.98757378067722,19.98025016458196,25.903794442784584,20.63645130183221,22.866666666666667,13.879649228908375,12.240148929568726,12.766601119346543,15.610438024231128,66.41221374045801,54.17921686746988,0,-12,1,0,1,60.89364844903989,64.10554908808692,21
17668,0022101010,UTA,SAC,28,3221225520,66.0,70.0,0.975,480,95,180,1.058,29,74,0.784,40,52,1.567,18,59,77,48,10,8,16,40,259,1,85,14976,3083,1373,1807,6269,5441,14909,1381,6469,1596,13310,13312,225.2098856061759,43.90018024433211,27.157763946187437,113.29021769097288,223.85135676245267,23.95584135898877,42.70845461262796,115.80655129789864,109.40333430827727,109.45088940448568,114.40046735796699,23.11022311022311,20.789957134109002,20.527769254372508,22.180685358255452,13.674289245982695,13.48347470020474,11.585460170146945,12.370381188841828,55.48507462686567,57.80514306410721,1,9,1,1,0,56.64545114189442,57.80189959294437,21
17669,0022101011,POR,WAS,32,3221225521,55.0,77.0,0.833,480,87,176,0.986,25,64,0.7789999999999999,46,49,1.8719999999999999,21,57,78,47,17,11,25,37,245,1,89,13975,3061,1257,1691,6132,5115,14578,1287,6060,1580,12829,12828,217.87213342734145,40.97799764530059,26.360673698803193,119.63805290970325,227.28077796955984,24.63095139012588,42.42150706436421,107.94094794094795,109.93118548639349,114.69489414694894,112.58588382261088,20.850523643287843,20.127474002012747,20.30612244897959,22.115384615384613,13.41103341103341,12.949640287769784,13.16936488169365,11.46158650843223,58.844765342960294,60.79328756674295,1,9,1,0,1,64.29646350639578,56.97630688228658,21
17670,0022101012,BKN,NYK,28,3221225503,63.0,73.0,0.927,480,83,172,0.964,17,58,0.586,34,43,1.584,23,56,79,57,19,8,29,40,217,1,89,14558,3101,1451,1724,6421,5306,14658,1380,6531,1621,13191,13180,220.69199575490657,45.16074213613076,26.138988185286927,116.73454594650403,222.40267157991707,24.593136803316444,42.22764546381377,111.84230250337282,108.84969325153375,112.12574850299401,110.27692307692307,21.643922564265313,23.516819571865444,22.450832072617246,19.77681339119653,13.071503522710238,13.067484662576687,12.470059880239521,12.123076923076923,59.94246673858324,56.792079207920786,1,3,0,0,0,58.74177029992684,62.9802095459837,21
17671,0022101013,DET,LAC,26,3221225511,54.0,84.0,0.779,480,76,169,0.899,22,59,0.747,34,40,1.7000000000000002,19,71,90,48,8,7,16,33,208,1,93,14319,3156,1378,1840,6705,5271,14968,1520,6492,1858,13505,13502,212.0057469481759,41.04719229451945,27.252846547744433,119.80789446741258,221.7764386382423,27.531876001925127,46.76201442798969,104.25052568338839,107.7552212647875,113.18120402341991,108.59523461482239,22.01405152224824,19.033140772271206,22.889182058047496,23.872832369942195,13.757885250826074,13.494961296918358,14.142020717609968,13.389855284315159,60.63241106719368,59.175483400218894,0,-4,0,0,0,61.9831686791072,59.220872051465335,21
